legacy_id,name,firm,practice,date,award
868272,Deanna Kirkpatrick,Davis Polk,['Capital Markets'],2016,MVP
868270,Catherine Clarkin,Sullivan & Cromwell,['Capital Markets'],2016,MVP
868252,Mark Nackman,Jenner & Block,['Government Contracts'],2016,MVP
868251,Michael Rhodes,Cooley,['Cybersecurity & Privacy'],2016,MVP
868250,Noel Francisco,Jones Day,['Appellate'],2016,MVP
868247,Gregory Lyons,Debevoise & Plimpton,['Banking'],2016,MVP
868246,Jonathan Gardner,Labaton Sucharow,['Class Action'],2016,MVP
868244,Luigi De Ghenghi,Davis Polk,['Banking'],2016,MVP
868223,Craig Cardon,Sheppard Mullin,['Retail & E-Commerce'],2016,MVP
868222,Andrew A. Kassof,Kirkland & Ellis,['Sports & Betting'],2016,MVP
868216,Stuart Grant,Grant & Eisenhofer,['Class Action'],2016,MVP
868215,Theane Evangelis,Gibson Dunn,['Class Action'],2016,MVP
868213,James Blank,Arnold & Porter,['Intellectual Property'],2016,MVP
868212,Steve Berman,Hagens Berman,['Class Action'],2016,MVP
868211,Daniel Nash,Akin Gump,['Employment'],2016,MVP
868210,Eduardo Silva Romero,Dechert,['International Arbitration'],2016,MVP
868209,Paul Brinkman,Quinn Emanuel,['International Trade'],2016,MVP
868208,Matthew Coleman,Steptoe & Johnson LLP,['International Arbitration'],2016,MVP
868206,Stephanie Sheridan,Sedgwick LLP,['Retail & E-Commerce'],2016,MVP
868205,Elizabeth A. Green,BakerHostetler,['Bankruptcy'],2016,MVP
868204,Daniel Pickard,Wiley Rein,['International Trade'],2016,MVP
868203,Edward Sassower,Kirkland & Ellis,['Bankruptcy'],2016,MVP
868200,Paul Reichler ,Foley Hoag,['International Arbitration'],2016,MVP
868117,Marni J. Lerner,Simpson Thacher,['Private Equity'],2016,MVP
868116,Stephen Glover,Gibson Dunn,['Hospitality'],2016,MVP
868113,Robert D. Bickford Jr.,Kelley Drye,['Real Estate'],2016,MVP
868112,Nancy Smith,Nossaman,['Transportation'],2016,MVP
868109,Robert Siegel,O'Melveny & Myers,['Transportation'],2016,MVP
868108,Thomas Dupree Jr.,Gibson Dunn,['Transportation'],2016,MVP
868063,Andrew Gerlach,Sullivan & Cromwell,['Banking'],2016,MVP
868055,Jonathan Jacobson,Wilson Sonsini,['Competition'],2016,MVP
868054,Peter Carney,White & Case,['Competition'],2016,MVP
867950,Stewart M. Robertson,Sullivan & Cromwell,['Project Finance'],2016,MVP
867949,Robert Howard,Latham & Watkins,['Environmental'],2016,MVP
867948,Paul M. Seby,Greenberg Traurig,['Environmental'],2016,MVP
867920,Jonathan Ballan,Dentons,['Project Finance'],2016,MVP
867914,A. James Vazquez-Azpiri,Morgan Lewis,['Immigration'],2016,MVP
867657,Elizabeth J. Cabraser,Lieff Cabraser,['Class Action'],2016,MVP
867650,Jeffrey B. Wall,Sullivan & Cromwell,['Appellate'],2016,MVP
867638,Ivan Schlager,Skadden,['International Trade'],2016,MVP
867636,Daniel Cannistra,Crowell & Moring,['International Trade'],2016,MVP
867633,Shara Aranoff ,Covington & Burling,['International Trade'],2016,MVP
867618,Salvatore Graziano,Bernstein Litowitz,['Securities'],2016,MVP
867615,Arif Ali,Dechert,['International Arbitration'],2016,MVP
867527,Craig Countryman,Fish & Richardson,['Appellate'],2016,MVP
867506,Corey Chivers,Weil Gotshal,['Capital Markets'],2016,MVP
867505,Laura Reiff ,Greenberg Traurig,['Immigration'],2016,MVP
867484,Todd Welty,McDermott Will,['Tax'],2016,MVP
867445,Rick Richmond ,Jenner & Block,"['Technology', 'Trials']",2016,MVP
867389,Paul Shechtman,Bracewell,['White Collar'],2016,MVP
867365,Shannon Rose Selden,Debevoise & Plimpton,['Asset Management'],2016,MVP
867361,Michael Imbroscio,Covington & Burling,['Product Liability'],2016,MVP
867359,Gary Holtzer,Weil Gotshal,['Bankruptcy'],2016,MVP
867330,Brad Karp & Ted Wells,Paul Weiss,['Sports & Betting'],2016,MVP
867329,Jeremy Kudon,Orrick Herrington,['Sports & Betting'],2016,MVP
867325,Russell F. Sauer,Latham & Watkins,['Sports & Betting'],2016,MVP
867278,Jason Schwartz,Gibson Dunn,['Employment'],2016,MVP
867277,Jeffrey C. Londa ,Ogletree Deakins,['Employment'],2016,MVP
867221,Renee L. Wilm,Baker Botts,['Media & Entertainment'],2016,MVP
867220,David Halberstadter,Katten Muchin,['Media & Entertainment'],2016,MVP
867213,John Manthei,Latham & Watkins,['Life Sciences'],2016,MVP
867171,John Lynch,Troutman Sanders,['Consumer Protection'],2016,MVP
867169,Darren Cottriel,Jones Day,['Consumer Protection'],2016,MVP
867168,Morgan Chu,Irell & Manella,['Intellectual Property'],2016,MVP
867167,Michael Allan,Steptoe & Johnson LLP,['Intellectual Property'],2016,MVP
867123,John Klauberg,Bracewell,['Energy'],2016,MVP
867119,Scott Greer,King & Spalding,['Energy'],2016,MVP
867116,Mark Barron,BakerHostetler,['Energy'],2016,MVP
867110,"Keith Flaum	        ",Weil Gotshal,['Technology'],2016,MVP
867108,Rick L. Shackelford,Greenberg Traurig,['Food & Beverage'],2016,MVP
867107,Jay Lefkowitz,Kirkland & Ellis,['Life Sciences'],2016,MVP
867054,Gregory Garre,Latham & Watkins,['Appellate'],2016,MVP
867030,Helgi Walker,Gibson Dunn,['Telecommunications'],2016,MVP
867029,Peter Karanjia,Davis Wright Tremaine,['Telecommunications'],2016,MVP
867028,Gardner Gillespie,Sheppard Mullin,['Telecommunications'],2016,MVP
866992,Andrew Pincus,Mayer Brown,['Appellate'],2016,MVP
866984,Andrew Levander,Dechert,['White Collar'],2016,MVP
866965,Richard Koffman,Cohen Milstein,['Competition'],2016,MVP
866963,Evan Chesler,Cravath Swaine,['Competition'],2016,MVP
866948,Robert Schumer,Paul Weiss,['Mergers & Acquisitions'],2016,MVP
866942,James Speyer,Arnold & Porter,['Consumer Protection'],2016,MVP
866940,Daniel R. Warren,BakerHostetler,['Cybersecurity & Privacy'],2016,MVP
866939,Robert Townsend,Morrison & Foerster,['Mergers & Acquisitions'],2016,MVP
866937,Eric Gibbs,Girard Gibbs,['Consumer Protection'],2016,MVP
866935,Alexander H. Southwell,Gibson Dunn,['Cybersecurity & Privacy'],2016,MVP
866934,Doug Meal ,Ropes & Gray,['Cybersecurity & Privacy'],2016,MVP
866931,Mark Kirsch,Gibson Dunn,['Securities'],2016,MVP
866930,Sarah Bouchard,Morgan Lewis,['Employment'],2016,MVP
866929,David Sanford,Sanford Heisler,['Employment'],2016,MVP
866928,Richter And Pauzé,King & Spalding,['White Collar'],2016,MVP
866840,Geoffrey Greeves,Pillsbury Winthrop,['Insurance'],2016,MVP
866790,David Raab,Latham & Watkins,['Tax'],2016,MVP
866704,Alan Klein,Simpson Thacher,['Mergers & Acquisitions'],2016,MVP
866608,Joseph Frumkin,Sullivan & Cromwell,['Energy'],2016,MVP
866578,Keith Moskowitz,Dentons,['Insurance'],2016,MVP
866554,Gary Axelrod,Latham & Watkins,['Hospitality'],2016,MVP
866525,Garrard Beeney,Sullivan & Cromwell,['Intellectual Property'],2016,MVP
866524,Joseph O'Malley,Paul Hastings,['Intellectual Property'],2016,MVP
866400,Daniel Meron,Latham & Watkins,['Health'],2016,MVP
866399,D. Brian Hufford,Zuckerman Spaeder,['Health'],2016,MVP
866397,Krishna Veeraraghavan,Sullivan & Cromwell,['Life Sciences'],2016,MVP
866378,William Burck,Quinn Emanuel,['White Collar'],2016,MVP
866241,Marty Dakessian,Dakessian Law,['Tax'],2016,MVP
866171,Frank Aquila,Sullivan & Cromwell,['Mergers & Acquisitions'],2016,MVP
866145,Thomas Linguanti,Baker McKenzie,['Tax'],2016,MVP
865758,Mitchell Eitel,Sullivan & Cromwell,['Banking'],2016,MVP
865739,Elkan Abramowitz,Morvillo Abramowitz,['White Collar'],2016,MVP
865659,Michael Carlinsky,Quinn Emanuel,['Insurance'],2016,MVP
865597,Robin Cohen,McKool Smith,['Insurance'],2016,MVP
865331,Kenneth Field,Jones Day,['Health'],2016,MVP
865329,Christopher Keough,Akin Gump,['Health'],2016,MVP
865205,Neil Barr,Davis Polk,['Tax'],2016,MVP
865007,Michael Aiello,Weil Gotshal,['Mergers & Acquisitions'],2016,MVP
863810,Gregory Ressa,Simpson Thacher,['Real Estate'],2016,MVP
863807,Evan Levy,Skadden,['Real Estate'],2016,MVP
863805,Scott Berger,Kirkland & Ellis,['Real Estate'],2016,MVP
793531,Rob Roy Smith,Kilpatrick Townsend,['Native American'],2016,Rising Stars
792812,Lauren King,Pepper Hamilton,['Native American'],2016,Rising Stars
792077,Matthew Adams,Dentons,['Native American'],2016,Rising Stars
791879,Damien C. Specht,Morrison & Foerster,['Government Contracts'],2016,Rising Stars
791857,Kate Wallace,Jones Day,['Competition'],2016,Rising Stars
791673,Brian Tully McLaughlin,Crowell & Moring,['Government Contracts'],2016,Rising Stars
791481,Mark Barron,BakerHostetler,['Energy'],2016,Rising Stars
791340,Joshua Schiller,Boies Schiller,['Sports & Betting'],2016,Rising Stars
791290,Cynthia Richman,Gibson Dunn,['Competition'],2016,Rising Stars
791289,Debbie Yee,Latham & Watkins,['Energy'],2016,Rising Stars
790776,Matthew Schwartz ,Boies Schiller,['White Collar'],2016,Rising Stars
790695,Ram C. Sunkara,Sutherland Asbill,['Energy'],2016,Rising Stars
790662,Seth Locke,Perkins Coie,['Government Contracts'],2016,Rising Stars
790593,Adam Lauridsen,Keker Van Nest,['Sports & Betting'],2016,Rising Stars
790235,Henry C. Quillen,Whatley Kallas,['Competition'],2016,Rising Stars
789766,David Greenspan,Winston & Strawn,['Sports & Betting'],2016,Rising Stars
789629,Amir Tayrani,Gibson Dunn,['Product Liability'],2016,Rising Stars
789557,Kevin Orsini,Cravath Swaine,['Competition'],2016,Rising Stars
789452,Stephen Hauss,Quinn Emanuel,['White Collar'],2016,Rising Stars
789242,Jordon Patterson,Jones Day,['Product Liability'],2016,Rising Stars
789142,Mark DeLaquil ,BakerHostetler,['Environmental'],2016,Rising Stars
789130,William Lavery,Baker Botts,['Competition'],2016,Rising Stars
788992,Aron Beezley,Bradley Arant,['Government Contracts'],2016,Rising Stars
788932,Jon Burd,Wiley Rein,['Government Contracts'],2016,Rising Stars
788576,Eric Lyttle,Quinn Emanuel,['Product Liability'],2016,Rising Stars
788515,Michael B. Bernstein,Arnold & Porter,['Competition'],2016,Rising Stars
788476,Benjamin Naftalis,Latham & Watkins,['White Collar'],2016,Rising Stars
788415,Ben O'Neil,Quinn Emanuel,['White Collar'],2016,Rising Stars
788398,Craig Waldman,Simpson Thacher,['Securities'],2016,Rising Stars
788349,W. Barron A. Avery,BakerHostetler,['Government Contracts'],2016,Rising Stars
788307,Swathi Bojedla,Hausfeld,['Sports & Betting'],2016,Rising Stars
788215,Byron Rooney,Davis Polk,['Capital Markets'],2016,Rising Stars
788172,Matt Einbinder,Simpson Thacher,['Energy'],2016,Rising Stars
788138,Johnny Skumpija,Cravath Swaine,['Capital Markets'],2016,Rising Stars
788041,"Katherine Sinderson	",Bernstein Litowitz,['Securities'],2016,Rising Stars
788011,Geoffrey Drake,King & Spalding,['Product Liability'],2016,Rising Stars
787938,Erica Van Loon,Glaser Weil,['Intellectual Property'],2016,Rising Stars
787815,Lisa Richman,McDermott Will,['International Arbitration'],2016,Rising Stars
787535,Christopher Kercher,Quinn Emanuel,['Banking'],2016,Rising Stars
787309,Jessica Pulliam,Baker Botts,['Securities'],2016,Rising Stars
787271,Caroline Richard,Freshfields,['International Arbitration'],2016,Rising Stars
787266,Faiza Rahman,Weil Gotshal,['Capital Markets'],2016,Rising Stars
786999,Roberto J. Gonzalez,Paul Weiss,['Banking'],2016,Rising Stars
786966,Brian Lutz,Gibson Dunn,['Securities'],2016,Rising Stars
786931,Matt Satchwell,DLA Piper,['Intellectual Property'],2016,Rising Stars
786816,Christiana Jacxsens,Greenberg Traurig,['Product Liability'],2016,Rising Stars
786802,Aaron Flynn,Hunton Andrews,['Environmental'],2016,Rising Stars
786778,José-Manuel Garcia Represa,Dechert,['International Arbitration'],2016,Rising Stars
786754,David Dixter,Shearman & Sterling,['Capital Markets'],2016,Rising Stars
786546,Frank Bayuk,King & Spalding,['Product Liability'],2016,Rising Stars
786301,Francisco Garcia-Naranjo,White & Case,['Banking'],2016,Rising Stars
786223,Daniel Lavon-Krein,Kirkland & Ellis,['Private Equity'],2016,Rising Stars
786186,Agnes Dunogue,Shearman & Sterling,['Securities'],2016,Rising Stars
786129,Nina S. Tallon,WilmerHale,['Intellectual Property'],2016,Rising Stars
785962,Shaun Hartley,Latham & Watkins,['Private Equity'],2016,Rising Stars
785625,Thomas Ayala ,Grant & Eisenhofer,['Product Liability'],2016,Rising Stars
785602,Jonathan DeSantis,Shearman & Sterling,['Banking'],2016,Rising Stars
785581,Seanna R. Brown,BakerHostetler,['Securities'],2016,Rising Stars
785562,Tirzah Lollar,Vinson & Elkins,['Government Contracts'],2016,Rising Stars
785558,David Pinsky,Covington & Burling,['International Arbitration'],2016,Rising Stars
785436,Adam Marchuk,Perkins Coie,['Intellectual Property'],2016,Rising Stars
785359,Jonathan Phillips,Gibson Dunn,['Health'],2016,Rising Stars
785191,Stephen Zide,Kramer Levin,['Bankruptcy'],2016,Rising Stars
785167,Jared Zola,Blank Rome,['Insurance'],2016,Rising Stars
785063,Clare Gaskell,Simpson Thacher,['Private Equity'],2016,Rising Stars
785049,Jeremy Andersen,Quinn Emanuel,['Securities'],2016,Rising Stars
784999,Rahim Moloo,Gibson Dunn,['International Arbitration'],2016,Rising Stars
784524,Brody Greenwald,White & Case,['International Arbitration'],2016,Rising Stars
784519,Ted Frankel,Kirkland & Ellis,['Private Equity'],2016,Rising Stars
784514,Dan Hettich,King & Spalding,['Health'],2016,Rising Stars
784513,Oscar Pinkas,Dentons,['Bankruptcy'],2016,Rising Stars
784508,Bryan Webster,McDermott Will,['Insurance'],2016,Rising Stars
784298,Jeffrey B. Wall,Sullivan & Cromwell,['Appellate'],2016,Rising Stars
784198,Thomas Saunders,WilmerHale,['Appellate'],2016,Rising Stars
784154,Hilary Preston,Vinson & Elkins,['Intellectual Property'],2016,Rising Stars
784090,Elliot Friedman,Freshfields,['International Arbitration'],2016,Rising Stars
784086,Erin Gibson,DLA Piper,['Intellectual Property'],2016,Rising Stars
783992,Elizabeth Hess,Kirkland & Ellis,['Health'],2016,Rising Stars
783809,Anthony Vernace,Simpson Thacher,['Mergers & Acquisitions'],2016,Rising Stars
783769,Michael Kimberly ,Mayer Brown,['Appellate'],2016,Rising Stars
783757,Patrick Curran,Quinn Emanuel,['Intellectual Property'],2016,Rising Stars
783720,Michael Joyce,Wilson Sonsini,['Project Finance'],2016,Rising Stars
783719,Suzanne Jones ,Hinshaw & Culbertson,['Insurance'],2016,Rising Stars
783511,Marilyn Lion,Debevoise & Plimpton,['Insurance'],2016,Rising Stars
783486,Jennifer Taylor,O'Melveny & Myers,['Bankruptcy'],2016,Rising Stars
783467,Michael Baratz,Steptoe & Johnson LLP,['International Arbitration'],2016,Rising Stars
783301,Dan Feldman,Shearman & Sterling,['Project Finance'],2016,Rising Stars
783230,Brandon Van Dyke,Skadden,['Mergers & Acquisitions'],2016,Rising Stars
783186,Stephen Sullivan,O'Melveny & Myers,['Health'],2016,Rising Stars
783024,W. Tucker Brown,Whatley Kallas,['Health'],2016,Rising Stars
782931,Jennifer Burdman,King & Spalding,['Intellectual Property'],2016,Rising Stars
782882,Alanna Rutherford,Boies Schiller,['Trials'],2016,Rising Stars
782850,Brandon Davis,Nossaman,['Project Finance'],2016,Rising Stars
782844,Stephen Anway,Squire Patton Boggs,['International Arbitration'],2016,Rising Stars
782769,Deborah Newman,Akin Gump,['Bankruptcy'],2016,Rising Stars
782763,Ashley W. Hardin,Williams & Connolly,['Health'],2016,Rising Stars
782760,William Reiss,Robins Kaplan,['Competition'],2016,Rising Stars
782659,Joseph Paunovich,Quinn Emanuel,['Intellectual Property'],2016,Rising Stars
782578,Sonali Maitra,Durie Tangri,['Intellectual Property'],2016,Rising Stars
782519,Benjamin Horwich,Munger Tolles,['Appellate'],2016,Rising Stars
782483,Craig Countryman,Fish & Richardson,['Appellate'],2016,Rising Stars
782360,Miranda So,Davis Polk,['Mergers & Acquisitions'],2016,Rising Stars
782278,Brett Shumate,Wiley Rein,['Telecommunications'],2016,Rising Stars
782175,Laura Kabler Oswell,Sullivan & Cromwell,['Trials'],2016,Rising Stars
782118,Michael Werner,Fried Frank,['Real Estate'],2016,Rising Stars
782001,Jennifer Marines,Morrison & Foerster,['Bankruptcy'],2016,Rising Stars
781918,Bonnie Neuman,Cadwalader Wickersham,['Real Estate'],2016,Rising Stars
781708,Matthew Murchison,Latham & Watkins,['Telecommunications'],2016,Rising Stars
781697,Chris May,Simpson Thacher,['Mergers & Acquisitions'],2016,Rising Stars
781695,Felicia Ellsworth,WilmerHale,['Trials'],2016,Rising Stars
781684,Ross Kwasteniet,Kirkland & Ellis,['Bankruptcy'],2016,Rising Stars
781671,Larissa Neumann,Fenwick & West,['Tax'],2016,Rising Stars
781660,Renee Phillips ,Orrick Herrington,['Employment'],2016,Rising Stars
781565,Len Teti,Cravath Swaine,['Tax'],2016,Rising Stars
781538,Corey Goodman,Cleary Gottlieb,['Tax'],2016,Rising Stars
781457,Catherine Carroll,WilmerHale,['Appellate'],2016,Rising Stars
781378,James Langston,Cleary Gottlieb,['Mergers & Acquisitions'],2016,Rising Stars
781307,Felicia Medina,Sanford Heisler,['Employment'],2016,Rising Stars
781272,Charles Eblen,Shook Hardy,['Trials'],2016,Rising Stars
781214,Harjaskaran Rai,Latham & Watkins,['Project Finance'],2016,Rising Stars
781213,Sami Asad Mir,Allen & Overy,['Project Finance'],2016,Rising Stars
781206,Erin Ranahan,Winston & Strawn,['Media & Entertainment'],2016,Rising Stars
781179,Sophia Hudson,Davis Polk,['Life Sciences'],2016,Rising Stars
781146,Erin Brady,Jones Day,['Bankruptcy'],2016,Rising Stars
781134,Eduardo Guzman,Drinker Biddle,['Telecommunications'],2016,Rising Stars
781084,Steven Rudgayzer,Fried Frank,['Real Estate'],2016,Rising Stars
781060,Jonathan Linas,Jones Day,['Employment'],2016,Rising Stars
780937,Jeremy Kutner,Shearman & Sterling,['Mergers & Acquisitions'],2016,Rising Stars
780885,Mark Pifko,Baron & Budd,['Class Action'],2016,Rising Stars
780705,Rebecca Zelenka,Fried Frank,['Asset Management'],2016,Rising Stars
780608,Atara Miller,Milbank Tweed,['Media & Entertainment'],2016,Rising Stars
780549,Danielle Mason,Beasley Allen,['Life Sciences'],2016,Rising Stars
